index,tweet_id
100348,1284698180911652870
100348,1284087180428824576
100348,1283449268108394497
100348,1283415976374153217
100348,1283228044082114560
100348,1283188389043245056
100348,1283013338335793153
100348,1282953762131316736
100348,1282771986306015232
100348,1282689781571432450
100348,1282254137493581826
100348,1281770943346401281
100348,1281551610116808705
100348,1281209649547501569
100348,1280981586142347264
100348,1280940857428971522
100348,1280671266232565760
100348,1280578758185938944
100348,1280527133509468160
100348,1280233264578465792
100348,1280213664344281088
100348,1280028110075899904
100348,1279711215011483648
100348,1279389796629176320
100348,1278630912696123392
100348,1278497849660112896
100349,1298385638236930049
100349,1298297936414154759
100349,1296230829874483200
100349,1293912540238368769
100349,1291515249988898816
100349,1291322759532785665
100349,1287931708004880385
100349,1287732650321551361
100349,1278731221938458625
100349,1278488467815591936
100350,1283294899027054592
100372,1298657847157362689
100372,1294631237273952256
100372,1291986164744937476
100378,1288524986299244545
100390,1288852160621543424
100415,1300083610356264961
100415,1300023757021622280
100415,1298258957924888585
100415,1297267503589072896
100415,1297229977893531649
100415,1297229812503736320
100415,1296654807273336835
100415,1296490130040139778
100415,1296385181239083009
100415,1295893584252678150
100415,1294327018574827525
100415,1294179713129357312
100415,1293429399661019136
100415,1293046604677746689
100415,1292858842842304515
100415,1292366536020127745
100415,1291957416247136256
100415,1291839928112996355
100415,1291573953882988545
100415,1290618194554769410
100415,1289994004797493251
100415,1289649547858206720
100415,1287896051236638720
100415,1287308595894325250
100415,1287233183579283458
100415,1286321559158820868
100415,1284607755886579712
100415,1284250386493210624
100415,1283839559827107841
100415,1283685525182836739
100415,1283545792465326080
100415,1283396590087008258
100415,1283395460468805633
100415,1282478153907048448
100415,1281960761460273153
100415,1281501558551777280
100415,1281196416862490625
100415,1280646149855047680
100415,1280114448775118848
100415,1280066413554593792
100415,1280041633954717697
100415,1279892046493474817
100415,1279388674925477889
100415,1279206547202035712
100415,1278793093018456067
100415,1278156502428073984
100427,1300539925993943040
100427,1298629447504076802
100427,1298082533091848192
100427,1297938723372437504
100427,1296772538001842178
100427,1296470870773432324
100427,1296179404859756546
100427,1296175144323424256
100427,1295883690577408004
100427,1295756916350750724
100427,1294758817813729286
100427,1293838883432538112
100427,1293577797257113600
100427,1293325043150266369
100427,1292987426445709317
100427,1292875049523978245
100427,1291172504061476865
100427,1290989913001820160
100427,1289017356748853248
100427,1288895725108187136
100427,1288298771760263170
100427,1288166351408898049
100427,1287207694340775936
100427,1286734118135496706
100427,1286455394873806849
100427,1285706719377666050
100427,1284068376650883073
100427,1283575250806951938
100427,1283460591437279232
100427,1282381832168845312
100427,1282261820036743168
100427,1281846003872796673
100427,1281401342200881153
100427,1281316366914596865
100427,1280939855162363904
100427,1280545171202084864
100427,1280518973080121344
100437,1300539925993943040
100437,1298629447504076802
100437,1298082533091848192
100437,1297938723372437504
100437,1296772538001842178
100437,1296470870773432324
100437,1296179404859756546
100437,1296175144323424256
100437,1295883690577408004
100437,1295756916350750724
100437,1294758817813729286
100437,1293838883432538112
100437,1293577797257113600
100437,1293325043150266369
100437,1292987426445709317
100437,1292875049523978245
100437,1291172504061476865
100437,1290989913001820160
100437,1289017356748853248
100437,1288895725108187136
100437,1288298771760263170
100437,1288166351408898049
100437,1287207694340775936
100437,1286734118135496706
100437,1286455394873806849
100437,1285706719377666050
100437,1284068376650883073
100437,1283575250806951938
100437,1283460591437279232
100437,1282381832168845312
100437,1282261820036743168
100437,1281846003872796673
100437,1281401342200881153
100437,1281316366914596865
100437,1280939855162363904
100437,1280545171202084864
100437,1280518973080121344
100445,1291701648289660928
100445,1286992485487714304
100445,1285903452942372865
100445,1278675407957450753
100451,1298155212239036417
100451,1290300458959900672
100451,1290282578591641600
100451,1290281356677677056
100451,1287885247636439040
100451,1282097450942173186
100452,1290831608572870656
100452,1289225423910367233
